Date,Open,High,Low,Close,Adj Close,Volume
2009-06-16,700.000000,745.000000,694.000000,712.900024,644.196655,563854
2009-06-17,707.150024,737.799988,695.000000,715.250000,646.320251,459822
2009-06-18,715.000000,744.900024,713.049988,728.400024,658.202881,654352
2009-06-19,730.000000,745.000000,730.000000,734.700012,663.895813,1042628
2009-06-22,735.000000,750.900024,719.950012,734.849976,664.031311,352066
2009-06-23,725.000000,747.900024,721.650024,744.700012,672.932068,246364
2009-06-24,751.000000,759.500000,740.099976,743.650024,671.983215,249637
2009-06-25,755.099976,775.099976,745.049988,756.950012,684.001587,938107
2009-06-26,750.000000,789.000000,750.000000,770.200012,695.974731,743913
2009-06-29,777.000000,792.000000,773.000000,782.799988,707.360413,230680
2009-06-30,790.000000,800.000000,770.299988,779.849976,704.694580,141313
2009-07-01,780.000000,798.900024,773.000000,787.250000,711.381470,496492
2009-07-02,799.700012,808.500000,776.200012,787.349976,711.471802,414694
2009-07-03,792.000000,805.500000,792.000000,797.450012,726.364441,447202
2009-07-06,796.000000,796.000000,758.000000,766.650024,698.309937,244662
2009-07-07,770.250000,794.500000,770.250000,784.799988,714.842041,389784
2009-07-08,785.250000,815.200012,785.250000,806.549988,734.653198,403187
2009-07-09,809.750000,824.000000,802.250000,808.500000,736.429382,396044
2009-07-10,802.000000,815.000000,790.049988,798.750000,727.548523,430649
2009-07-13,797.000000,797.000000,760.750000,766.549988,698.218933,113104
2009-07-14,770.000000,779.000000,761.500000,769.349976,700.769409,119826
2009-07-15,769.000000,776.650024,754.000000,765.849976,697.581177,314944
2009-07-16,774.000000,777.049988,751.000000,755.349976,688.017273,140515
2009-07-17,761.000000,776.900024,750.000000,768.599976,700.086243,137363
2009-07-20,782.000000,798.000000,770.000000,790.250000,719.806274,77768
2009-07-21,795.000000,814.950012,786.250000,791.599976,721.035950,222133
2009-07-22,799.000000,820.799988,746.599976,751.049988,684.100586,1012173
2009-07-23,755.000000,793.000000,728.049988,784.950012,714.978699,916285
